"","salary","age","elevel","car","zipcode","credit","brand"
"2450",77988.89401,31,1,17,8,127632.0273,"Belkin"
"2451",31790.02989,59,2,10,7,41599.14812,"Belkin"
"2452",130436.9443,44,1,8,7,430396.955,"Elago"
"2453",51339.42548,46,4,4,0,94955.99896,"Elago"
"2454",86405.30499,65,1,15,8,97597.58206,"Belkin"
"2455",26436.30019,49,1,13,1,41034.86614,"Elago"
"2456",47982.19362,60,2,3,7,214561.1293,"Belkin"
"2457",148358.7815,54,1,13,3,61081.16876,"Elago"
"2458",48503.40184,57,2,6,7,403737.3018,"Belkin"
"2459",112460.1002,79,1,17,1,245852.2423,"Belkin"
"2460",20000,57,4,11,3,407471.4079,"Belkin"
"2461",46421.40043,57,1,10,5,459970.5876,"Belkin"
"2462",121948.6156,42,2,16,5,209958.5362,"Belkin"
"2463",136196.5888,61,1,4,0,200663.1997,"Belkin"
"2464",116523.9824,78,1,18,5,491768.2903,"Belkin"
"2465",149469.4587,30,1,2,2,317345.2955,"Elago"
"2466",132581.1622,77,2,2,1,163989.0859,"Belkin"
"2467",146660.3486,27,3,1,3,375791.1975,"Elago"
"2468",90500.48802,48,1,12,4,145640.5506,"Belkin"
"2469",119139.0282,77,4,1,4,392656.5764,"Belkin"
"2470",76042.69349,76,2,15,8,145115.0386,"Belkin"
"2471",141170.557,71,2,13,6,417359.8552,"Belkin"
"2472",26766.82478,76,4,14,6,147570.4196,"Belkin"
"2473",29113.67189,70,3,14,5,474245.49,"Belkin"
"2474",126441.3766,71,2,7,8,113446.0993,"Belkin"
"2475",30053.3116,20,4,14,5,11641.76899,"Elago"
"2476",40349.31081,60,4,8,3,273497.7081,"Belkin"
"2477",136686.6396,21,3,15,8,198368.3004,"Elago"
"2478",119530.6957,40,4,5,5,315373.935,"Belkin"
"2479",117544.602,73,2,14,4,440434.6298,"Belkin"
"2480",120388.092,73,1,11,5,355737.1948,"Belkin"
"2481",44683.17091,74,3,20,7,307704.517,"Belkin"
"2482",91134.40251,52,4,16,0,418937.7002,"Belkin"
"2483",128373.6902,32,1,13,6,94597.60203,"Elago"
"2484",101338.703,73,2,7,0,189333.0088,"Belkin"
"2485",49166.55867,72,4,4,4,255269.9528,"Belkin"
"2486",40455.34212,69,4,6,4,176991.521,"Belkin"
"2487",84694.7,30,1,8,4,250221.696,"Belkin"
"2488",148625.6882,72,4,1,1,285932.7099,"Belkin"
"2489",132077.5229,37,1,18,1,299401.439,"Elago"
"2490",35194.45986,57,3,17,3,423390.3382,"Belkin"
"2491",99807.39957,53,4,20,8,20396.41602,"Belkin"
"2492",67689.86579,39,2,7,1,421981.21,"Elago"
"2493",77548.30614,69,2,6,7,278091.4578,"Belkin"
"2494",81267.00494,28,1,13,3,402966.1359,"Belkin"
"2495",111914.2961,51,4,9,5,18718.69985,"Belkin"
"2496",108812.5616,78,2,15,4,379472.8383,"Belkin"
"2497",92395.88867,67,2,11,1,272035.2358,"Belkin"
"2498",129217.7592,36,3,1,8,118017.6604,"Elago"
"2499",82970.79842,49,2,9,8,77398.21155,"Belkin"
"2500",75874.87706,34,2,1,6,175609.8409,"Belkin"
"2501",47084.64841,38,4,13,7,114031.8956,"Elago"
"2502",47288.78976,45,3,19,8,218635.408,"Elago"
"2503",122128.0174,75,3,15,7,453851.3739,"Belkin"
"2504",115159.3892,68,4,19,7,5e+05,"Belkin"
"2505",107574.9823,46,1,13,3,60456.07615,"Belkin"
"2506",33869.81399,46,1,4,3,38801.94649,"Elago"
"2507",44409.84309,42,3,9,4,457788.3097,"Elago"
"2508",140468.9759,33,4,18,6,173789.16,"Elago"
"2509",63010.98878,76,1,17,7,157096.4714,"Belkin"
"2510",23229.01672,70,1,13,1,97817.04769,"Belkin"
"2511",28875.47683,57,1,19,6,269437.4542,"Belkin"
"2512",49980.67258,42,4,10,1,464018.9985,"Elago"
"2513",59515.58634,58,1,15,2,163228.4283,"Belkin"
"2514",76960.95184,64,3,11,8,473206.2764,"Belkin"
"2515",138539.188,72,3,1,8,63498.21135,"Belkin"
"2516",114528.7864,46,2,9,0,43487.03414,"Belkin"
"2517",107866.5233,80,4,6,8,38312.17185,"Belkin"
"2518",113897.687,64,3,11,4,376752.6653,"Belkin"
"2519",112547.1223,22,4,15,4,477439.5264,"Elago"
"2520",143239.8592,37,1,10,5,240477.3689,"Elago"
"2521",26830.25699,70,4,4,8,73267.63058,"Belkin"
"2522",97959.04982,63,1,4,3,0,"Belkin"
"2523",68923.3912,20,3,18,7,392922.1205,"Elago"
"2524",99033.11618,24,1,19,5,370662.1075,"Belkin"
"2525",99412.51833,74,3,17,2,317447.7241,"Belkin"
"2526",75361.36523,60,1,2,2,207392.8593,"Belkin"
"2527",96843.49389,54,4,9,7,4017.750115,"Belkin"
"2528",84203.22127,21,1,3,7,52135.54403,"Belkin"
"2529",33262.98922,27,2,8,6,139062.8613,"Elago"
"2530",88044.48843,31,4,15,3,322255.6502,"Belkin"
"2531",35817.59524,54,2,2,1,386728.2655,"Elago"
"2532",55694.32715,33,3,5,2,246347.9796,"Elago"
"2533",36082.04199,73,3,6,3,28983.25994,"Belkin"
"2534",118632.6796,48,2,4,0,112692.6493,"Belkin"
"2535",49022.60555,30,1,11,8,66129.49119,"Elago"
"2536",137082.6524,37,1,10,8,256322.8543,"Elago"
"2537",147671.0745,48,1,13,1,62841.33474,"Elago"
"2538",41366.5876,28,1,8,0,410485.7032,"Elago"
"2539",31102.94166,70,2,19,7,369525.8456,"Belkin"
"2540",81517.94219,31,1,1,1,242085.0526,"Belkin"
"2541",140061.7309,20,3,16,4,79228.72044,"Elago"
"2542",126246.2335,77,1,19,5,150048.4648,"Belkin"
"2543",45686.33483,66,3,4,1,202040.4688,"Belkin"
"2544",84335.0978,72,1,9,1,191251.8834,"Belkin"
"2545",77981.00522,33,4,11,3,63697.94998,"Belkin"
"2546",102448.3458,46,4,1,5,409674.135,"Belkin"
"2547",134813.5471,58,4,16,5,270960.8905,"Belkin"
"2548",33775.24678,36,2,2,6,485878.0886,"Elago"
"2549",58303.6497,30,3,17,1,137074.9114,"Elago"
"2550",36261.92818,33,2,5,3,172924.5945,"Elago"
"2551",129637.0031,22,4,1,7,66660.01747,"Elago"
"2552",54416.35024,64,3,2,4,31411.40277,"Belkin"
"2553",62769.59782,75,1,7,2,428442.9666,"Belkin"
"2554",135406.9168,67,1,3,3,175749.8695,"Belkin"
"2555",73443.47292,58,2,1,8,465588.337,"Belkin"
"2556",140998.7,72,1,15,4,454947.659,"Belkin"
"2557",78277.17,65,2,20,0,49146.50719,"Belkin"
"2558",95975.46445,60,2,9,1,471029.3363,"Belkin"
"2559",43832.67268,64,2,8,5,242040.2964,"Belkin"
"2560",104306.888,54,3,8,4,360603.2471,"Belkin"
"2561",23100.93076,70,3,20,7,30309.13748,"Belkin"
"2562",134300.3857,71,1,8,0,354391.2522,"Belkin"
"2563",63701.84592,51,1,7,3,43344.30554,"Elago"
"2564",89582.05456,42,2,2,2,5295.954085,"Belkin"
"2565",61689.89863,39,4,1,8,494727.8475,"Elago"
"2566",91825.67737,36,2,6,6,187143.7442,"Belkin"
"2567",36201.28865,68,1,17,0,310679.3275,"Belkin"
"2568",111724.8347,34,4,4,4,45407.90802,"Elago"
"2569",43827.15235,36,3,9,0,97299.99378,"Elago"
"2570",137254.3104,56,1,17,8,482580.5517,"Belkin"
"2571",27415.68358,77,2,20,6,470343.2924,"Belkin"
"2572",30625.31627,21,3,10,7,13612.21514,"Elago"
"2573",28814.63501,73,2,13,3,173463.651,"Belkin"
"2574",72894.83285,59,3,14,7,139441.0012,"Belkin"
"2575",106769.3934,37,4,6,2,335986.1102,"Elago"
"2576",94875.11949,39,3,11,6,157076.6931,"Belkin"
"2577",103930.8245,24,1,18,1,269319.1661,"Elago"
"2578",85759.65197,32,2,11,2,206462.0895,"Belkin"
"2579",129751.0511,43,4,10,5,174247.8109,"Elago"
"2580",126682.9251,64,1,8,0,466005.2554,"Belkin"
"2581",45043.09037,70,2,20,1,392049.0514,"Belkin"
"2582",113431.5529,31,3,16,7,382622.405,"Elago"
"2583",46737.23472,42,1,3,3,295620.119,"Elago"
"2584",34576.67852,72,2,10,0,169159.3836,"Belkin"
"2585",119912.6893,39,3,8,4,54840.73957,"Belkin"
"2586",114450.9485,29,1,14,5,239529.4164,"Elago"
"2587",33039.49992,34,2,19,2,446845.4526,"Elago"
"2588",48597.81342,70,4,14,7,167109.4943,"Belkin"
"2589",107203.7773,26,2,7,2,306604.7472,"Elago"
"2590",47981.40228,78,1,11,1,197835.583,"Belkin"
"2591",104368.8751,72,3,20,2,202705.7902,"Belkin"
"2592",55462.67244,41,3,16,0,42027.63153,"Elago"
"2593",42621.16629,32,2,6,3,194001.3894,"Elago"
"2594",30851.48315,78,3,18,2,117969.5271,"Belkin"
"2595",97056.25939,67,3,8,2,454957.6138,"Belkin"
"2596",121170.4692,38,1,5,8,473466.5794,"Elago"
"2597",120560.6861,73,4,15,7,141278.2404,"Belkin"
"2598",36624.3764,35,1,16,3,367966.4572,"Elago"
"2599",115625.6656,26,2,6,0,454494.9742,"Elago"
"2600",56598.02272,71,4,11,5,34620.31684,"Belkin"
"2601",95134.64941,43,3,11,4,420593.7616,"Belkin"
"2602",35950.69002,30,2,5,8,80720.853,"Elago"
"2603",103431.5539,49,4,2,4,217612.6594,"Belkin"
"2604",90127.51395,26,2,3,8,139630.4556,"Belkin"
"2605",126344.4557,49,2,15,5,39675.04254,"Belkin"
"2606",113721.9289,66,2,7,0,50726.10231,"Belkin"
"2607",95735.32276,29,3,12,7,85816.76412,"Belkin"
"2608",37638.34577,58,3,8,7,45170.58545,"Belkin"
"2609",80716.54955,79,2,15,0,266685.0428,"Belkin"
"2610",105646.1997,59,1,4,8,163283.0061,"Belkin"
"2611",26842.13948,70,2,10,7,337168.3457,"Belkin"
"2612",93216.51782,75,4,14,5,439422.8855,"Belkin"
"2613",146370.2049,71,1,20,5,309204.736,"Belkin"
"2614",29724.09253,49,2,9,4,40858.34964,"Elago"
"2615",48362.79485,40,3,11,3,0,"Elago"
"2616",126471.9181,77,3,11,3,437345.1063,"Belkin"
"2617",106921.3431,36,3,17,7,94318.03402,"Elago"
"2618",118526.9551,33,3,15,7,460317.7887,"Elago"
"2619",113390.8027,59,4,11,6,112239.0269,"Belkin"
"2620",85914.2271,77,2,2,8,131436.0378,"Belkin"
"2621",114495.4691,36,3,10,0,36282.40997,"Elago"
"2622",43566.97431,51,2,16,3,477050.4319,"Elago"
"2623",110476.3152,32,2,16,7,467600.6561,"Elago"
"2624",112308.6969,42,3,15,1,288488.492,"Belkin"
"2625",25728.23081,64,4,8,0,441966.5686,"Belkin"
"2626",21571.09379,65,1,19,0,368401.3864,"Belkin"
"2627",74547.75913,35,2,18,2,173022.6886,"Belkin"
"2628",76351.13728,57,1,19,1,113077.2353,"Belkin"
"2629",77917.28955,28,2,5,2,143396.9944,"Belkin"
"2630",121756.9615,33,3,2,3,115680.6021,"Elago"
"2631",30152.40464,74,2,3,0,198376.4253,"Belkin"
"2632",84024.68079,54,4,19,8,337108.7777,"Belkin"
"2633",132440.6696,46,2,8,8,183894.2865,"Elago"
"2634",111458.4802,32,2,20,7,381758.7145,"Elago"
"2635",55973.67662,76,1,7,5,26093.83703,"Belkin"
"2636",134471.1102,60,3,13,8,272009.1632,"Belkin"
"2637",42890.38723,47,2,20,0,408620.0299,"Elago"
"2638",78509.73629,53,1,19,6,115100.9283,"Belkin"
"2639",115630.3728,60,1,15,4,142854.1426,"Belkin"
"2640",83418.11988,58,3,17,6,92155.40682,"Belkin"
"2641",82787.61695,69,4,5,5,199044.494,"Belkin"
"2642",101543.9956,60,3,10,0,66464.18848,"Belkin"
"2643",86007.0738,67,4,20,8,30018.64198,"Belkin"
"2644",86623.68309,38,3,18,5,464585.4136,"Belkin"
"2645",29123.77478,22,2,6,1,454092.8197,"Elago"
"2646",78968.47598,43,2,15,6,243507.6865,"Belkin"
"2647",50194.50781,75,1,8,1,80387.3802,"Belkin"
"2648",45144.75342,24,2,11,4,258505.0752,"Elago"
"2649",23562.60317,27,2,3,7,400129.2414,"Elago"
"2650",102476.1841,49,1,14,3,152705.578,"Belkin"
"2651",42509.61502,20,4,20,5,278502.3324,"Elago"
"2652",86346.42344,50,3,3,1,371826.1484,"Belkin"
"2653",20000,26,1,19,2,811.233153,"Elago"
"2654",104962.3213,76,3,1,7,205456.4825,"Belkin"
"2655",20000,64,4,18,8,461223.86,"Belkin"
"2656",99945.79676,66,2,8,6,132557.4532,"Belkin"
"2657",101779.3902,28,4,17,5,474756.7836,"Belkin"
"2658",125453.7298,66,4,13,2,183805.5791,"Belkin"
"2659",109912.9582,73,1,16,7,41543.76983,"Belkin"
"2660",35748.7491,28,3,16,5,142679.8697,"Elago"
"2661",109447.4568,70,3,12,6,241159.839,"Belkin"
"2662",96550.46861,46,4,15,5,35802.91712,"Belkin"
"2663",101562.1061,59,1,16,3,123791.1412,"Belkin"
"2664",95650.58462,44,2,16,5,224758.7662,"Belkin"
"2665",91850.1359,67,4,19,2,447141.9696,"Belkin"
"2666",21882.17407,80,2,20,2,10638.81168,"Belkin"
"2667",20000,80,3,15,1,365821.8727,"Belkin"
"2668",39234.03949,63,2,6,5,371020.544,"Belkin"
"2669",51888.51738,80,2,20,0,335059.667,"Belkin"
"2670",100770.7787,45,4,12,8,252548.4016,"Belkin"
"2671",71340.62234,76,4,7,7,272351.6326,"Belkin"
"2672",74179.213,41,4,12,3,64499.49633,"Belkin"
"2673",44746.90311,29,4,12,7,373748.1998,"Elago"
"2674",52787.26607,26,4,4,1,78854.84383,"Elago"
"2675",27174.56775,72,2,11,1,235517.7057,"Belkin"
"2676",60394.50385,69,1,13,8,445734.483,"Belkin"
"2677",20000,80,1,5,5,395555.7368,"Belkin"
"2678",58652.8533,26,4,4,7,315279.2106,"Elago"
"2679",96205.4869,20,4,12,1,263129.5533,"Elago"
"2680",63443.73862,22,1,12,5,90608.36342,"Elago"
"2681",100944.1431,53,2,13,3,100645.7799,"Belkin"
"2682",134994.341,73,2,14,8,32916.07259,"Belkin"
"2683",92899.01242,22,4,6,0,258454.6586,"Elago"
"2684",96546.44309,44,4,9,1,123743.6314,"Belkin"
"2685",100163.7051,55,4,13,3,485751.3709,"Belkin"
"2686",64777.9497,49,4,4,7,1470.588698,"Elago"
"2687",124972.1483,35,3,6,1,58001.55173,"Elago"
"2688",67676.55114,49,3,8,5,374168.6356,"Elago"
"2689",37309.70959,67,3,6,6,66797.56817,"Belkin"
"2690",107521.0845,35,1,5,6,466270.1097,"Elago"
"2691",148866.4467,60,2,16,8,8499.209514,"Belkin"
"2692",48930.00366,65,4,20,1,119518.4377,"Belkin"
"2693",129476.7258,63,2,14,3,405703.6642,"Belkin"
"2694",88821.0294,72,4,10,1,269134.6707,"Belkin"
"2695",30576.83581,33,3,4,4,335387.7493,"Elago"
"2696",106372.3208,57,4,16,6,116848.7339,"Belkin"
"2697",77093.71734,74,2,20,3,260896.0069,"Belkin"
"2698",128869.3829,80,3,14,5,176798.7245,"Belkin"
"2699",101498.6335,51,3,17,4,40976.76017,"Belkin"
"2700",147025.1387,34,1,15,2,10230.19358,"Elago"
"2701",25022.09904,32,2,12,2,384643.6694,"Elago"
"2702",53928.48875,58,1,7,3,128921.5382,"Belkin"
"2703",79940.35309,48,1,10,2,421481.7283,"Belkin"
"2704",42805.61945,26,2,2,1,425820.0695,"Elago"
"2705",138487.2306,28,3,1,4,101221.4721,"Elago"
"2706",106363.9297,55,2,5,7,217769.8818,"Belkin"
"2707",99920.55386,33,2,12,2,421357.8054,"Belkin"
"2708",78758.74395,50,2,5,2,310826.8044,"Belkin"
"2709",113563.5347,69,2,19,7,147182.1118,"Belkin"
"2710",53879.77223,72,4,13,2,5e+05,"Belkin"
"2711",50523.13973,21,1,18,2,130630.8475,"Elago"
"2712",145565.4745,58,4,17,5,348870.6235,"Belkin"
"2713",28021.1512,28,1,20,8,222619.8886,"Elago"
"2714",107372.3108,35,2,14,7,204731.291,"Elago"
"2715",38794.98603,41,4,7,1,474776.2296,"Elago"
"2716",134986.2729,21,1,10,4,73984.7905,"Elago"
"2717",129545.0425,54,3,13,6,480153.2898,"Elago"
"2718",127964.0908,40,1,3,4,190179.0419,"Elago"
"2719",138888.6968,56,1,2,0,297317.6168,"Belkin"
"2720",53000.18197,74,2,4,4,385649.1696,"Belkin"
"2721",100115.5435,28,3,8,6,396110.5774,"Belkin"
"2722",86119.55739,65,1,5,6,362691.7662,"Belkin"
"2723",90014.12211,55,2,3,3,313059.9243,"Belkin"
"2724",113373.8732,65,4,17,2,5e+05,"Belkin"
"2725",30109.84873,50,1,10,2,65751.65169,"Elago"
"2726",86726.88484,25,2,5,2,139890.9753,"Belkin"
"2727",145652.9439,62,2,17,2,366163.548,"Belkin"
"2728",52143.27984,48,2,17,5,441352.5756,"Elago"
"2729",138676.2383,45,1,3,0,41741.21475,"Elago"
"2730",39987.03995,34,3,16,0,258198.6882,"Elago"
"2731",41786.63313,42,1,14,3,162383.7961,"Elago"
"2732",115687.4656,68,4,5,7,5e+05,"Belkin"
"2733",83796.29692,40,4,18,1,27265.5771,"Belkin"
"2734",117853.357,59,1,19,7,482839.9997,"Belkin"
"2735",140109.3849,73,2,8,0,242828.5255,"Belkin"
"2736",132359.282,43,2,20,1,473869.0042,"Elago"
"2737",97297.63392,33,1,19,0,186584.3698,"Belkin"
"2738",128639.5068,34,2,2,6,344823.7843,"Elago"
"2739",117836.7592,78,3,2,6,100762.853,"Belkin"
"2740",126178.6813,55,3,13,8,196694.3948,"Belkin"
"2741",123894.6321,37,1,5,5,163076.8661,"Elago"
"2742",83055.31475,75,2,12,0,485839.1724,"Belkin"
"2743",116529.0445,36,3,11,7,1193.209748,"Elago"
"2744",51430.29843,76,1,20,5,459927.1515,"Belkin"
"2745",122735.0788,56,3,8,0,338292.391,"Belkin"
"2746",130336.2392,31,2,6,1,414132.2637,"Elago"
"2747",86583.62494,30,1,17,1,188101.6828,"Belkin"
"2748",54323.70673,20,2,18,5,16917.26034,"Elago"
"2749",82358.66907,64,1,17,4,491988.1052,"Belkin"
"2750",28723.38541,69,3,1,8,362198.3564,"Belkin"
"2751",124169.2996,79,4,13,0,261637.3249,"Belkin"
"2752",74685.89831,76,2,17,2,228373.4776,"Belkin"
"2753",94446.07197,57,4,15,4,399334.273,"Belkin"
"2754",134296.4469,79,3,6,3,482818.6213,"Belkin"
"2755",28607.92066,62,2,4,6,409247.3203,"Belkin"
"2756",105397.9172,72,2,1,4,234885.2467,"Belkin"
"2757",142845.1561,48,4,12,8,216450.6427,"Elago"
"2758",145340.0197,75,2,4,3,470740.3451,"Belkin"
"2759",20000,35,4,18,5,338900.8924,"Elago"
"2760",132723.1313,34,2,15,8,424368.0166,"Elago"
"2761",44764.69401,22,4,18,3,31526.98222,"Elago"
"2762",141343.0707,28,3,11,4,57537.54496,"Elago"
"2763",133214.295,30,3,15,2,203135.561,"Elago"
"2764",99330.6214,69,4,15,8,155743.1447,"Belkin"
"2765",28517.14079,72,3,8,2,476519.4282,"Belkin"
"2766",68511.66,53,4,14,4,328948.145,"Elago"
"2767",136819.8748,38,1,8,0,115332.7954,"Elago"
"2768",95722.39689,43,3,14,7,410657.5497,"Belkin"
"2769",136736.6995,63,4,7,5,100104.7511,"Belkin"
"2770",50386.88422,73,2,6,6,153140.8672,"Belkin"
"2771",57293.02557,28,4,3,2,452814.2766,"Elago"
"2772",95647.28331,63,4,11,0,463069.2878,"Belkin"
"2773",107910.1801,79,3,12,0,41436.32993,"Belkin"
"2774",132834.1475,55,4,17,4,450908.7643,"Elago"
"2775",44912.82117,59,2,8,5,5e+05,"Belkin"
"2776",88287.27333,53,3,15,4,134682.4474,"Belkin"
"2777",77203.16967,56,4,8,0,397443.3733,"Belkin"
"2778",117703.1123,65,3,6,3,390757.631,"Belkin"
"2779",111225.0562,43,2,7,5,125921.0882,"Belkin"
"2780",131400.672,24,2,15,4,403873.6495,"Elago"
"2781",95389.8234,56,3,8,5,22964.48615,"Belkin"
"2782",34666.15681,72,1,1,3,258222.3772,"Belkin"
"2783",57426.95051,53,2,13,6,220860.4519,"Elago"
"2784",87162.42644,61,4,9,4,319437.9604,"Belkin"
"2785",88484.53812,64,2,10,3,77319.4463,"Belkin"
"2786",72403.71017,49,3,8,4,60182.33105,"Elago"
"2787",59988.18544,39,4,19,1,154792.0964,"Elago"
"2788",93426.2711,78,1,13,7,367259.9404,"Belkin"
"2789",34144.24381,45,1,5,6,493494.6784,"Elago"
"2790",70691.72048,32,1,6,3,11907.80624,"Belkin"
"2791",55529.06902,40,1,6,0,126275.3791,"Elago"
"2792",52359.63994,46,4,10,0,191444.0998,"Elago"
"2793",127772.0385,45,2,15,8,284793.0937,"Elago"
"2794",108008.762,64,4,7,5,276669.0036,"Belkin"
"2795",141269.996,54,2,2,4,47839.71399,"Elago"
"2796",35833.21591,68,4,19,6,157377.7313,"Belkin"
"2797",39168.98571,70,2,1,6,300561.1613,"Belkin"
"2798",45140.62162,27,3,16,6,407883.9782,"Elago"
"2799",146501.5846,31,2,5,8,417012.4714,"Elago"
"2800",60851.15412,37,3,13,0,44055.97797,"Elago"
"2801",31058.68048,79,1,13,6,244180.8437,"Belkin"
"2802",124182.2054,61,1,8,2,2375.816115,"Belkin"
"2803",82611.63352,37,2,9,0,154667.6584,"Belkin"
"2804",87669.86934,46,1,7,2,125894.4935,"Belkin"
"2805",141036.3714,63,1,11,3,260210.8978,"Belkin"
"2806",33704.15243,38,1,10,8,70887.05469,"Elago"
"2807",40735.90533,56,3,12,4,262067.0812,"Belkin"
"2808",63666.43514,55,2,16,0,482117.8078,"Elago"
"2809",68498.16207,74,1,7,8,298561.46,"Belkin"
"2810",84172.29614,61,4,7,0,313220.3559,"Belkin"
"2811",44200.61132,58,2,17,5,98395.03184,"Belkin"
"2812",54895.12096,28,2,12,8,317316.6585,"Elago"
"2813",96214.43064,28,3,3,8,224503.4236,"Belkin"
"2814",37773.4194,78,4,15,5,300697.9296,"Belkin"
"2815",102999.4466,54,2,10,3,106376.1024,"Belkin"
"2816",133632.2432,38,4,10,5,0,"Elago"
"2817",65943.85745,27,4,11,0,26484.51496,"Elago"
"2818",57705.52085,67,2,5,2,88278.40571,"Belkin"
"2819",83903.07116,70,3,1,1,354700.7549,"Belkin"
"2820",46893.96052,55,3,18,0,279757.7523,"Elago"
"2821",96402.97922,33,1,6,0,474360.2315,"Belkin"
"2822",141535.6581,73,2,6,2,155872.3027,"Belkin"
"2823",149000.665,23,1,20,0,348996.8482,"Elago"
"2824",130997.2307,27,3,13,2,276000.1795,"Elago"
"2825",66712.61922,27,4,5,7,80186.43292,"Elago"
"2826",27679.12259,26,2,1,2,211072.5842,"Elago"
"2827",79312.85895,68,3,12,6,115222.4444,"Belkin"
"2828",57790.03829,61,4,17,3,9038.107219,"Belkin"
"2829",103525.0508,64,4,11,7,310380.2928,"Belkin"
"2830",147040.1256,69,4,10,6,446379.0536,"Belkin"
"2831",119290.4804,72,1,20,1,181099.9592,"Belkin"
"2832",40112.83607,75,4,16,6,303531.4103,"Belkin"
"2833",124686.9283,51,1,5,5,249693.6084,"Belkin"
"2834",100540.6093,64,2,16,3,133177.6969,"Belkin"
"2835",124230.2074,76,4,14,4,321630.8716,"Belkin"
"2836",83958.76512,78,3,5,4,339730.6814,"Belkin"
"2837",74036.20418,74,2,3,7,395433.724,"Belkin"
"2838",86157.35007,71,3,17,8,211410.694,"Belkin"
"2839",44856.91024,33,2,4,3,156473.4438,"Elago"
"2840",71326.08357,26,4,8,8,206065.5698,"Elago"
"2841",87850.95624,57,3,17,2,217156.0051,"Belkin"
"2842",82830.84873,60,4,20,0,73429.1189,"Belkin"
"2843",109016.2522,63,3,1,3,40301.52623,"Belkin"
"2844",147624.2372,47,3,13,7,181557.2362,"Elago"
"2845",116295.0957,32,4,12,5,397705.4134,"Elago"
"2846",31146.07252,52,3,5,6,93811.42307,"Elago"
"2847",53074.34481,55,4,3,2,259016.8339,"Elago"
"2848",123786.3209,71,3,18,2,467006.7777,"Belkin"
"2849",119470.5615,73,2,6,1,436554.0966,"Belkin"
"2850",141286.0169,75,1,19,8,73494.40574,"Belkin"
"2851",117014.171,71,1,5,8,290599.4949,"Belkin"
"2852",103956.6605,20,4,18,0,491027.4775,"Elago"
"2853",96133.58446,22,3,3,6,416871.0626,"Elago"
"2854",97111.51391,31,4,4,7,24093.94054,"Belkin"
"2855",102493.1289,68,2,8,1,5099.111953,"Belkin"
"2856",123027.8693,70,2,7,6,409711.8953,"Belkin"
"2857",145256.4968,53,3,19,0,5e+05,"Elago"
"2858",63263.86048,55,4,3,5,327978.3882,"Elago"
"2859",125489.3163,70,1,13,6,322718.5044,"Belkin"
"2860",120496.332,66,2,15,8,276543.4514,"Belkin"
"2861",67100.49813,42,2,3,7,105145.1315,"Elago"
"2862",105971.7848,67,3,6,8,16879.03293,"Belkin"
"2863",148221.1762,49,3,16,3,366404.8325,"Elago"
"2864",23433.51508,80,3,13,1,486033.1844,"Belkin"
"2865",125605.9026,22,1,9,2,383843.3372,"Elago"
"2866",133291.7044,32,4,19,1,315589.0136,"Elago"
"2867",115522.9573,23,1,12,1,335995.0402,"Elago"
"2868",146995.4472,74,1,5,4,220338.7498,"Belkin"
"2869",133062.9627,33,3,8,1,426441.1657,"Elago"
"2870",33928.53302,64,1,1,4,163372.73,"Belkin"
"2871",143912.3367,58,2,6,2,496768.8558,"Belkin"
"2872",29574.18984,80,4,10,6,98780.07492,"Belkin"
"2873",135340.377,65,4,14,1,235715.8281,"Belkin"
"2874",39547.72259,50,2,6,5,376449.1846,"Elago"
"2875",132427.8258,28,2,13,4,274325.8188,"Elago"
"2876",95290.07502,71,4,8,8,238274.2233,"Belkin"
"2877",75549.66193,49,1,13,4,0,"Belkin"
"2878",75449.37662,77,3,13,1,314149.7703,"Belkin"
"2879",146871.3928,44,4,7,2,359352.4442,"Elago"
"2880",43665.19327,67,4,15,7,69608.97121,"Belkin"
"2881",40179.3354,80,4,7,4,295693.564,"Belkin"
"2882",129686.9454,80,4,20,1,25483.91565,"Belkin"
"2883",24851.93966,58,4,3,5,47918.60824,"Belkin"
"2884",73822.74999,68,4,10,6,446279.8287,"Belkin"
"2885",48285.13691,43,4,13,4,423401.1174,"Elago"
"2886",88652.41362,80,3,3,2,163339.4214,"Belkin"
"2887",139411.1462,46,2,16,6,275877.3896,"Elago"
"2888",27996.8206,67,1,12,7,199178.6535,"Belkin"
"2889",149309.9057,34,2,9,8,473006.5624,"Elago"
"2890",60698.94292,43,1,2,3,114185.3786,"Elago"
"2891",139295.7409,24,4,12,6,49878.62395,"Elago"
"2892",138354.383,43,1,7,7,327912.858,"Elago"
"2893",142982.5946,72,1,16,0,345914.3287,"Belkin"
"2894",30060.93558,56,3,18,2,105290.786,"Belkin"
"2895",58958.41236,65,1,6,0,410780.4976,"Belkin"
"2896",115337.5907,60,4,13,0,47145.38422,"Belkin"
"2897",110681.341,23,3,1,8,412819.8428,"Elago"
"2898",149470.481,65,3,17,7,99101.67151,"Belkin"
"2899",150000,77,3,9,0,474816.1619,"Belkin"
"2900",93191.05094,34,2,19,7,229986.5656,"Belkin"
"2901",99114.0912,36,4,10,7,45087.76308,"Belkin"
"2902",69416.26146,76,2,16,8,155204.5864,"Belkin"
"2903",63928.81181,42,2,17,3,368423.5896,"Elago"
"2904",136633.0475,80,4,2,6,410326.9922,"Belkin"
"2905",121760.9015,79,2,3,4,233500.634,"Belkin"
"2906",119980.5613,68,1,9,4,111315.2651,"Belkin"
"2907",95762.32036,20,1,14,8,330384.7117,"Belkin"
"2908",67463.3485,54,3,14,3,30974.09736,"Elago"
